ID,Edge Type,Source,Target,Weight,Source Node Type,Target Node Type
824,Topic to Knowledge Point,Algebra,Heat Flow Measurement,0.6931471805599453,Topic,Knowledge Point
825,Topic to Knowledge Point,Algebra,Scientific Communication,1.0986122886681098,Topic,Knowledge Point
826,Topic to Knowledge Point,Temperature gradients,Heat Flow Measurement,0.6931471805599453,Topic,Knowledge Point
827,Topic to Knowledge Point,Algebra,Surface Area Calculation,0.6931471805599453,Topic,Knowledge Point
828,Topic to Knowledge Point,Algebra,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
829,Topic to Knowledge Point,Algebra,Mathematical Relationships,1.3862943611198906,Topic,Knowledge Point
830,Topic to Topic,Logarithmic scales,Scientific notation,1.0986122886681098,Topic,Topic
831,Topic to Topic,Algebra,Scientific notation,3.4965075614664802,Topic,Topic
832,Topic to Knowledge Point,Algebra,Algebraic Manipulation,1.3862943611198906,Topic,Knowledge Point
833,Topic to Knowledge Point,Scientific notation,Understanding of Kepler's Laws of Planetary Motion,0.6931471805599453,Topic,Knowledge Point
834,Topic to Topic,Formula for volume of spheres and spherical shells,mass = density x volume,0.6931471805599453,Topic,Topic
835,Topic to Topic,Formula for volume of spheres and spherical shells,Scientific notation,0.6931471805599453,Topic,Topic
836,Topic to Topic,mass = density x volume,Scientific notation,2.6390573296152584,Topic,Topic
837,Topic to Knowledge Point,Scientific notation,Units and Conversions,2.302585092994046,Topic,Knowledge Point
838,Topic to Knowledge Point,mass = density x volume,Understanding Planetary Structure,0.6931471805599453,Topic,Knowledge Point
839,Topic to Knowledge Point,mass = density x volume,Volume of Spherical Shells,0.6931471805599453,Topic,Knowledge Point
840,Topic to Knowledge Point,Scientific notation,Understanding Planetary Structure,0.6931471805599453,Topic,Knowledge Point
841,Topic to Knowledge Point,Scientific notation,Volume of Spherical Shells,0.6931471805599453,Topic,Knowledge Point
842,Topic to Topic,Pythagorean Theorem,Scientific notation,1.0986122886681098,Topic,Topic
843,Topic to Topic,Pythagorean Theorem,Areas of spheres and circles,1.0986122886681098,Topic,Topic
844,Topic to Topic,Pythagorean Theorem,Algebra,1.0986122886681098,Topic,Topic
845,Topic to Topic,Scientific notation,Areas of spheres and circles,1.0986122886681098,Topic,Topic
846,Topic to Topic,Areas of spheres and circles,Algebra,1.0986122886681098,Topic,Topic
847,Topic to Knowledge Point,Scientific notation,Application of the Pythagorean Theorem,0.6931471805599453,Topic,Knowledge Point
848,Topic to Knowledge Point,Areas of spheres and circles,Application of the Pythagorean Theorem,0.6931471805599453,Topic,Knowledge Point
849,Topic to Knowledge Point,Algebra,Application of the Pythagorean Theorem,1.3862943611198906,Topic,Knowledge Point
850,Topic to Knowledge Point,Scientific notation,Application of Geometry in Astronomy,0.6931471805599453,Topic,Knowledge Point
851,Topic to Knowledge Point,Algebra,Application of Geometry in Astronomy,0.6931471805599453,Topic,Knowledge Point
852,Topic to Topic,Logarithms,Base-ten exponents,1.0986122886681098,Topic,Topic
853,Topic to Knowledge Point,Logarithms,Understanding of Logarithmic Scales,0.6931471805599453,Topic,Knowledge Point
854,Topic to Knowledge Point,Base-ten exponents,Understanding of Logarithmic Scales,0.6931471805599453,Topic,Knowledge Point
855,Topic to Topic,Logarithms,Scientific notation,1.6094379124341003,Topic,Topic
856,Topic to Topic,Logarithms,Algebra,1.0986122886681098,Topic,Topic
857,Topic to Knowledge Point,Scientific notation,Conversion of Energy Units,0.6931471805599453,Topic,Knowledge Point
858,Topic to Knowledge Point,Algebra,Dimensional Analysis and Unit Conversion,0.6931471805599453,Topic,Knowledge Point
859,Topic to Knowledge Point,Algebra,Kinetic Energy Calculation,0.6931471805599453,Topic,Knowledge Point
860,Topic to Topic,Proportion,Metric measurement,1.0986122886681098,Topic,Topic
861,Topic to Knowledge Point,Scale,Measurement Conversions,0.6931471805599453,Topic,Knowledge Point
862,Topic to Knowledge Point,Proportion,Measurement Conversions,0.6931471805599453,Topic,Knowledge Point
863,Topic to Knowledge Point,Metric measurement,Measurement Conversions,0.6931471805599453,Topic,Knowledge Point
864,Topic to Topic,Degree measure,Latitude and longitude,2.3978952727983707,Topic,Topic
865,Topic to Topic,Degree measure,Working with scaled images,2.3978952727983707,Topic,Topic
866,Topic to Topic,Degree measure,Metric measure,2.3978952727983707,Topic,Topic
867,Topic to Topic,Latitude and longitude,Working with scaled images,2.3978952727983707,Topic,Topic
868,Topic to Topic,Latitude and longitude,Metric measure,2.3978952727983707,Topic,Topic
869,Topic to Topic,Working with scaled images,Metric measure,2.3978952727983707,Topic,Topic
870,Topic to Knowledge Point,Metric measure,Coordinate Systems,0.6931471805599453,Topic,Knowledge Point
871,Topic to Knowledge Point,Degree measure,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
872,Topic to Knowledge Point,Latitude and longitude,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
873,Topic to Knowledge Point,Working with scaled images,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
874,Topic to Knowledge Point,Metric measure,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
875,Topic to Knowledge Point,Area of circle,Basic Geometry and Area Calculation,0.6931471805599453,Topic,Knowledge Point
876,Topic to Topic,Interpreting graphical data,Rates and slopes,0.6931471805599453,Topic,Topic
877,Topic to Topic,Time calculation,Length of day,1.3862943611198906,Topic,Topic
878,Topic to Topic,Time calculation,Hours,1.3862943611198906,Topic,Topic
879,Topic to Topic,Time calculation,Minutes,1.3862943611198906,Topic,Topic
880,Topic to Topic,Time calculation,Seconds,1.3862943611198906,Topic,Topic
881,Topic to Topic,Length of day,Hours,1.3862943611198906,Topic,Topic
882,Topic to Topic,Length of day,Minutes,1.3862943611198906,Topic,Topic
883,Topic to Topic,Length of day,Seconds,1.3862943611198906,Topic,Topic
884,Topic to Topic,Hours,Minutes,1.3862943611198906,Topic,Topic
885,Topic to Topic,Hours,Seconds,1.3862943611198906,Topic,Topic
886,Topic to Topic,Minutes,Seconds,1.3862943611198906,Topic,Topic
887,Topic to Topic,Angular measure,Finding image scale,1.3862943611198906,Topic,Topic
888,Topic to Topic,Angular measure,Tiling an area with overlap,1.3862943611198906,Topic,Topic
889,Topic to Topic,Angular measure,Degrees and seconds,1.3862943611198906,Topic,Topic
890,Topic to Topic,Finding image scale,Tiling an area with overlap,1.3862943611198906,Topic,Topic
891,Topic to Topic,Finding image scale,Degrees and seconds,1.3862943611198906,Topic,Topic
892,Topic to Topic,Tiling an area with overlap,Degrees and seconds,1.3862943611198906,Topic,Topic
893,Topic to Knowledge Point,Angular measure,Understanding of Angular Measurements,1.0986122886681098,Topic,Knowledge Point
894,Topic to Knowledge Point,Finding image scale,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
895,Topic to Knowledge Point,Tiling an area with overlap,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
896,Topic to Knowledge Point,Degrees and seconds,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
897,Knowledge Point to Knowledge Point,Understanding of Angular Measurements,Application of Geometry in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
898,Topic to Topic,Working with kilo,mega and rates of data transfer in bytes/sec,1.3862943611198906,Topic,Topic
899,Topic to Knowledge Point,Working with kilo,Time Conversion,1.0986122886681098,Topic,Knowledge Point
900,Topic to Knowledge Point,mega and rates of data transfer in bytes/sec,Time Conversion,1.0986122886681098,Topic,Knowledge Point
901,Topic to Knowledge Point,Working with kilo,Buffer Management in Space Missions,0.6931471805599453,Topic,Knowledge Point
902,Topic to Knowledge Point,mega and rates of data transfer in bytes/sec,Buffer Management in Space Missions,0.6931471805599453,Topic,Knowledge Point
903,Topic to Topic,Proportions,Unit conversion,1.6094379124341003,Topic,Topic
904,Topic to Knowledge Point,Proportions,Proportional Reasoning,0.6931471805599453,Topic,Knowledge Point
905,Topic to Knowledge Point,Unit conversion,Understanding of Astronomical Units (AU),1.0986122886681098,Topic,Knowledge Point
906,Topic to Knowledge Point,Unit conversion,Understanding Astronomical Units (AU),0.6931471805599453,Topic,Knowledge Point
907,Topic to Topic,Volume of a ring and a sphere,Scientific notation,1.0986122886681098,Topic,Topic
908,Topic to Knowledge Point,Scientific notation,Understanding of Planetary Rings,1.0986122886681098,Topic,Knowledge Point
909,Topic to Knowledge Point,Scientific notation,Understanding of Ring Systems,0.6931471805599453,Topic,Knowledge Point
910,Topic to Knowledge Point,Scientific notation,Dimensional Analysis,0.6931471805599453,Topic,Knowledge Point
911,Knowledge Point to Knowledge Point,Understanding of Density,Application of Scientific Notation,0.6931471805599453,Knowledge Point,Knowledge Point
912,Topic to Topic,Measurement,Scale,1.0986122886681098,Topic,Topic
913,Topic to Topic,Measurement,Proportion,1.0986122886681098,Topic,Topic
914,Topic to Topic,Measurement,Metric measure,1.0986122886681098,Topic,Topic
915,Topic to Topic,Measurement,Bar graphs,1.0986122886681098,Topic,Topic
916,Topic to Topic,Scale,Metric measure,1.0986122886681098,Topic,Topic
917,Topic to Topic,Scale,Bar graphs,1.0986122886681098,Topic,Topic
918,Topic to Topic,Proportion,Metric measure,1.0986122886681098,Topic,Topic
919,Topic to Topic,Proportion,Bar graphs,1.0986122886681098,Topic,Topic
920,Topic to Topic,Metric measure,Bar graphs,1.0986122886681098,Topic,Topic
921,Topic to Knowledge Point,Measurement,Gravitational Interactions,0.6931471805599453,Topic,Knowledge Point
922,Topic to Knowledge Point,Scale,Gravitational Interactions,0.6931471805599453,Topic,Knowledge Point
923,Topic to Knowledge Point,Proportion,Gravitational Interactions,0.6931471805599453,Topic,Knowledge Point
924,Topic to Knowledge Point,Metric measure,Gravitational Interactions,0.6931471805599453,Topic,Knowledge Point
925,Topic to Knowledge Point,Bar graphs,Gravitational Interactions,0.6931471805599453,Topic,Knowledge Point
926,Topic to Knowledge Point,Measurement,Understanding of Ring Structure,0.6931471805599453,Topic,Knowledge Point
927,Topic to Topic,Scale,Angle measurement,1.3862943611198906,Topic,Topic
928,Topic to Topic,Proportion,Triangle geometry,1.3862943611198906,Topic,Topic
929,Topic to Topic,Proportion,Angle measurement,1.3862943611198906,Topic,Topic
930,Topic to Topic,Triangle geometry,Angle measurement,1.3862943611198906,Topic,Topic
931,Topic to Knowledge Point,Proportion,Image Analysis and Interpretation,0.6931471805599453,Topic,Knowledge Point
932,Topic to Knowledge Point,Scale,Geometry and Trigonometry,0.6931471805599453,Topic,Knowledge Point
933,Topic to Knowledge Point,Proportion,Geometry and Trigonometry,0.6931471805599453,Topic,Knowledge Point
934,Topic to Knowledge Point,Triangle geometry,Geometry and Trigonometry,0.6931471805599453,Topic,Knowledge Point
935,Topic to Knowledge Point,Angle measurement,Geometry and Trigonometry,0.6931471805599453,Topic,Knowledge Point
936,Topic to Topic,Scale model,Number line,0.6931471805599453,Topic,Topic
937,Topic to Topic,Proportion,Number line,0.6931471805599453,Topic,Topic
938,Knowledge Point to Knowledge Point,Comparative Planetology,Unit Conversion and Dimensional Analysis,0.6931471805599453,Knowledge Point,Knowledge Point
939,Topic to Topic,Proportions,time = distance/speed,1.0986122886681098,Topic,Topic
940,Topic to Topic,Proportions,Metric units,1.0986122886681098,Topic,Topic
941,Topic to Topic,Unit conversion,time = distance/speed,1.0986122886681098,Topic,Topic
942,Topic to Topic,Unit conversion,Metric units,1.0986122886681098,Topic,Topic
943,Topic to Topic,time = distance/speed,Metric units,1.0986122886681098,Topic,Topic
944,Topic to Knowledge Point,Proportions,Distance Measurement,0.6931471805599453,Topic,Knowledge Point
945,Topic to Knowledge Point,Unit conversion,Distance Measurement,0.6931471805599453,Topic,Knowledge Point
946,Topic to Knowledge Point,time = distance/speed,Speed of Light,0.6931471805599453,Topic,Knowledge Point
947,Topic to Knowledge Point,time = distance/speed,Distance Measurement,0.6931471805599453,Topic,Knowledge Point
948,Topic to Knowledge Point,Metric units,Distance Measurement,0.6931471805599453,Topic,Knowledge Point
949,Knowledge Point to Knowledge Point,Speed of Light,Time Calculation,0.6931471805599453,Knowledge Point,Knowledge Point
950,Topic to Topic,Surface aea of a sphere,Rates,1.6094379124341003,Topic,Topic
951,Topic to Topic,Surface aea of a sphere,Scientific notation,1.6094379124341003,Topic,Topic
952,Topic to Topic,Rates,Scientific notation,1.6094379124341003,Topic,Topic
953,Topic to Knowledge Point,Scientific notation,Mathematical Application in Astronomy,1.9459101490553132,Topic,Knowledge Point
954,Topic to Topic,Square root formulae,Circumference of circle,1.6094379124341003,Topic,Topic
955,Topic to Topic,Square root formulae,speed = distance/time,2.0794415416798357,Topic,Topic
956,Topic to Topic,Circumference of circle,speed = distance/time,1.6094379124341003,Topic,Topic
957,Topic to Knowledge Point,Square root formulae,Understanding of Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
958,Topic to Knowledge Point,Square root formulae,Application of Mathematical Formulas,0.6931471805599453,Topic,Knowledge Point
959,Topic to Knowledge Point,Circumference of circle,Understanding of Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
960,Topic to Knowledge Point,Circumference of circle,Application of Mathematical Formulas,0.6931471805599453,Topic,Knowledge Point
961,Topic to Knowledge Point,speed = distance/time,Understanding of Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
962,Topic to Knowledge Point,speed = distance/time,Application of Mathematical Formulas,1.3862943611198906,Topic,Knowledge Point
963,Knowledge Point to Knowledge Point,Understanding of Orbital Mechanics,Application of Mathematical Formulas,0.6931471805599453,Knowledge Point,Knowledge Point
964,Topic to Knowledge Point,Square root formulae,Orbital Mechanics,1.3862943611198906,Topic,Knowledge Point
965,Topic to Knowledge Point,Circumference of circle,Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
966,Topic to Knowledge Point,speed = distance/time,Orbital Mechanics,1.3862943611198906,Topic,Knowledge Point
967,Topic to Topic,Averaging,time = distance/speed,1.791759469228055,Topic,Topic
968,Topic to Knowledge Point,Averaging,Understanding of Azimuth,0.6931471805599453,Topic,Knowledge Point
